team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,shotAttempt_diff,faceOff_diff,xGoalsFor_last3,shotsOnGoalFor_last3,xGoalsAgainst_last3,xGoalsFor_last5,shotsOnGoalFor_last5,xGoalsAgainst_last5,xGoalsFor_last10,shotsOnGoalFor_last10,xGoalsAgainst_last10,xGoalsFor_season,xshotsOnGoalFor_season,xGoalsAgainst_season,xGoalsFor_slope5,xGoalsAgainst_slope5,shotsOnGoalFor_slope5,shotsOnGoalAgainst_slope5
NJD,2024,NJD,2024020707,NJD,TOR,AWAY,20250116,Team Level,all,0.6577,0.4063,0.3889,3670.0,25.766,4.497,1.638,5.719,0.911,12.42,9.816,4.208,4.591,4.301,24.0,11.0,17.0,52.0,3.0,2.0,1.0,3.0,0.0,11.0,16.0,21.0,32.0,2.0,4.0,33.0,14.0,2.0,15.0,24.0,6.0,5.0,0.66,0.73,3.107,0.0,1.0,2.0,54.902,35.0,36.829,6.0,0.428,1.014,1.014,3.91,4.021,3.731,38.84,2.34,2.381,10.486,1.27,22.409,16.114,2.281,2.206,2.148,41.0,14.0,21.0,76.0,4.0,1.0,1.0,10.0,0.0,17.0,23.0,37.0,51.0,3.0,6.0,36.0,25.0,4.0,17.0,49.0,5.0,1.0,1.197,0.748,0.395,3.0,0.0,1.0,70.375,55.0,51.175,5.0,0.503,0.395,0.395,2.448,2.281,2.261,0,0,-17.0,-1.0,-24.0,-3.0,3.553666666666668,24.333333333333332,2.8296666666666668,3.5014000000000003,26.4,2.7561999999999998,3.5094000000000003,27.5,3.5477000000000003,3.758608695652174,29.76086956521739,2.8496304347826085,0.16929999999999953,-0.15890000000000057,-1.5000000000000024,3.4999999999999973
NJD,2024,NJD,2024020722,NJD,PHI,HOME,20250118,Team Level,all,0.3753,0.5203,0.4333,3600.0,18.795,2.446,1.421,4.728,0.664,10.368,6.374,2.235,2.428,2.218,13.0,13.0,38.0,64.0,1.0,5.0,0.0,2.0,0.0,6.0,12.0,12.0,25.0,2.0,4.0,21.0,18.0,4.0,21.0,18.0,4.0,4.0,0.564,0.564,1.317,1.0,0.0,0.0,62.791,26.0,25.85,14.0,0.34,1.139,1.139,1.646,1.625,1.593,26.216,4.071,1.632,6.951,0.975,11.405,8.964,3.762,4.191,3.872,18.0,16.0,25.0,59.0,3.0,6.0,0.0,0.0,0.0,8.0,17.0,15.0,31.0,2.0,4.0,22.0,10.0,8.0,18.0,21.0,7.0,6.0,0.576,0.958,2.538,0.0,1.0,2.0,59.762,34.0,34.556,11.0,0.363,1.116,1.116,3.319,3.398,3.265,0,0,-5.0,0.0,5.0,-1.0,3.3946666666666676,21.0,2.753,3.2514000000000003,23.0,3.0054000000000003,3.3131,25.8,3.6317999999999997,3.73068085106383,29.404255319148938,2.8756170212765957,0.016599999999999632,0.1246999999999996,-3.100000000000002,-0.3000000000000014
NJD,2024,NJD,2024020737,NJD,OTT,HOME,20250119,Team Level,all,0.6208,0.549,0.5479,3600.0,30.014,2.295,1.908,7.273,0.995,16.012,11.517,2.232,2.213,2.152,26.0,14.0,16.0,56.0,1.0,3.0,0.0,4.0,0.0,13.0,19.0,25.0,39.0,3.0,6.0,23.0,18.0,5.0,13.0,29.0,9.0,2.0,0.694,1.092,0.509,0.0,1.0,0.0,54.57,40.0,38.995,4.0,0.418,0.415,0.415,2.298,2.22,2.178,22.849,1.402,1.596,5.324,0.853,14.176,9.649,1.395,1.494,1.486,20.0,13.0,13.0,46.0,2.0,0.0,0.0,6.0,0.0,10.0,15.0,18.0,31.0,1.0,2.0,20.0,24.0,6.0,11.0,27.0,6.0,0.0,0.73,0.672,0.0,2.0,0.0,0.0,48.093,33.0,34.584,5.0,0.338,0.0,0.0,1.74,1.85,1.84,0,0,6.0,2.0,10.0,3.0,3.0793333333333344,21.0,2.6043333333333334,3.0804,22.4,2.7923999999999998,3.1608,26.1,3.1725999999999996,3.7007708333333333,29.333333333333332,2.8449166666666663,-0.20510000000000053,-0.3575000000000004,-0.7000000000000037,-3.1000000000000014
NJD,2024,NJD,2024020758,NJD,BOS,HOME,20250122,Team Level,all,0.6859,0.5495,0.5676,3600.0,30.348,4.133,2.49,7.132,1.135,16.616,10.494,3.889,4.067,3.828,34.0,8.0,19.0,61.0,5.0,6.0,2.0,5.0,0.0,15.0,11.0,29.0,37.0,3.0,6.0,27.0,11.0,3.0,12.0,25.0,11.0,6.0,0.832,1.313,1.988,1.0,3.0,1.0,60.944,42.0,41.708,7.0,0.568,1.675,1.675,3.026,2.996,2.895,23.681,1.893,1.678,6.118,0.833,12.058,9.421,1.825,1.912,1.845,23.0,9.0,18.0,50.0,1.0,2.0,0.0,5.0,0.0,10.0,14.0,22.0,31.0,7.0,14.0,27.0,11.0,3.0,19.0,26.0,2.0,4.0,0.657,0.243,0.993,1.0,0.0,0.0,49.577,32.0,31.973,8.0,0.378,0.305,0.305,1.965,1.988,1.974,0,1,11.0,-4.0,11.0,0.0,2.9580000000000015,24.333333333333332,2.4553333333333334,3.3224000000000005,24.6,2.3107999999999995,3.3477000000000006,27.2,2.8293,3.709591836734694,29.428571428571427,2.825489795918367,-0.04180000000000038,-0.08480000000000022,1.7999999999999976,-2.500000000000003
NJD,2024,NJD,2024020779,NJD,MTL,AWAY,20250125,Team Level,all,0.5224,0.5758,0.5701,3846.0,44.198,4.113,2.824,11.881,1.611,22.905,17.666,3.822,4.407,4.1,44.0,17.0,34.0,95.0,4.0,7.0,1.0,13.0,0.0,17.0,20.0,40.0,57.0,1.0,2.0,40.0,17.0,3.0,12.0,45.0,10.0,6.0,1.304,1.364,1.445,1.0,2.0,1.0,101.071,61.0,64.947,3.0,0.61,0.997,0.997,3.726,3.975,3.819,32.469,3.76,2.114,8.195,1.192,18.003,12.736,3.524,3.499,3.282,32.0,14.0,24.0,70.0,3.0,6.0,0.0,9.0,1.0,7.0,20.0,29.0,43.0,1.0,2.0,36.0,20.0,3.0,12.0,28.0,14.0,4.0,0.987,1.693,1.08,2.0,1.0,0.0,65.355,46.0,42.821,5.0,0.445,1.138,1.138,3.067,2.875,2.836,0,1,12.0,0.0,25.0,4.0,3.513666666666668,34.666666666666664,2.351666666666667,3.4968000000000004,28.2,2.6931999999999996,3.2781000000000007,28.2,2.914,3.7176600000000004,29.72,2.84418,0.09189999999999984,0.06619999999999976,6.1,-1.3000000000000032
NJD,2024,NJD,2024020795,NJD,PHI,AWAY,20250127,Team Level,all,0.546,0.6207,0.5571,3600.0,28.951,2.926,1.664,6.536,0.913,15.087,11.874,2.461,2.928,2.463,33.0,6.0,33.0,72.0,2.0,4.0,0.0,6.0,0.0,9.0,18.0,31.0,37.0,3.0,6.0,19.0,20.0,7.0,15.0,31.0,4.0,4.0,0.936,0.558,1.432,2.0,0.0,0.0,69.592,39.0,38.33,9.0,0.391,1.317,1.317,2.0,1.993,1.922,21.888,2.433,1.424,5.356,0.737,12.193,8.857,2.404,2.462,2.433,26.0,5.0,13.0,44.0,4.0,3.0,1.0,6.0,0.0,4.0,14.0,22.0,27.0,3.0,8.0,31.0,25.0,6.0,16.0,23.0,7.0,1.0,0.787,0.925,0.72,2.0,1.0,1.0,47.04,31.0,32.059,10.0,0.296,0.456,0.456,2.273,2.295,2.28,0,0,7.0,0.0,28.0,-12.0,3.7240000000000015,37.0,2.6953333333333336,3.1826,30.0,2.7117999999999993,3.342,28.2,2.734,3.702137254901961,29.784313725490197,2.8361176470588236,0.2777999999999999,-0.09180000000000017,5.799999999999999,2.799999999999999
NJD,2024,NJD,2024020809,NJD,PHI,HOME,20250129,Team Level,all,0.343,0.5431,0.4935,3600.0,28.546,3.085,1.918,7.339,0.964,13.642,11.051,2.989,3.109,3.014,26.0,12.0,25.0,63.0,5.0,2.0,0.0,4.0,0.0,10.0,17.0,21.0,33.0,8.0,16.0,27.0,22.0,1.0,17.0,28.0,4.0,6.0,0.799,0.44,1.845,2.0,1.0,2.0,66.896,38.0,38.747,9.0,0.425,0.608,0.608,2.902,2.916,2.884,29.251,5.909,1.857,6.647,1.121,12.847,10.619,5.033,5.946,5.061,24.0,15.0,14.0,53.0,0.0,7.0,0.0,4.0,0.0,11.0,17.0,24.0,39.0,8.0,16.0,30.0,11.0,3.0,15.0,23.0,7.0,9.0,0.743,0.891,4.275,0.0,0.0,0.0,50.903,39.0,38.584,8.0,0.422,1.916,1.916,4.414,4.415,4.349,0,1,2.0,0.0,10.0,-3.0,3.374666666666668,34.333333333333336,4.034,3.3104,32.6,3.0794,3.2809000000000004,27.8,3.0423999999999998,3.690269230769231,29.71153846153846,2.8952115384615382,0.03729999999999966,0.9553999999999997,-0.10000000000000463,1.0999999999999985
NJD,2024,NJD,2024020835,NJD,BUF,AWAY,20250202,Team Level,all,0.4428,0.5,0.4536,3600.0,32.832,3.361,2.648,6.946,1.028,17.781,12.236,3.156,3.331,3.131,24.0,20.0,23.0,67.0,3.0,5.0,1.0,2.0,0.0,10.0,24.0,21.0,41.0,4.0,11.0,17.0,35.0,4.0,9.0,26.0,14.0,4.0,0.58,1.581,1.2,1.0,0.0,2.0,64.532,44.0,43.075,5.0,0.599,1.209,1.209,2.751,2.743,2.724,39.208,4.23,2.973,9.764,1.435,20.022,14.576,3.506,4.257,3.53,34.0,19.0,14.0,67.0,4.0,6.0,1.0,3.0,1.0,17.0,22.0,30.0,49.0,5.0,10.0,27.0,25.0,3.0,16.0,36.0,10.0,7.0,0.893,1.457,1.879,0.0,4.0,0.0,69.45,53.0,54.278,9.0,0.655,1.509,1.509,3.376,3.394,3.103,0,0,-10.0,-1.0,0.0,-10.0,3.124000000000001,27.666666666666668,4.190666666666667,3.5236000000000005,32.2,3.6450000000000005,3.3020000000000005,27.3,3.2186999999999997,3.684056603773585,29.60377358490566,2.9203962264150944,-0.2572000000000002,0.6823,-3.8000000000000034,1.399999999999999
NJD,2024,NJD,2024020863,NJD,VGK,HOME,20250206,Team Level,all,0.3076,0.3604,0.3412,3600.0,21.293,1.591,1.156,4.739,0.683,11.448,9.383,1.575,1.492,1.477,15.0,14.0,11.0,40.0,1.0,0.0,0.0,3.0,0.0,10.0,15.0,14.0,28.0,4.0,10.0,29.0,22.0,0.0,14.0,23.0,5.0,1.0,0.74,0.641,0.21,0.0,1.0,0.0,36.825,29.0,26.961,7.0,0.243,0.0,0.0,1.833,1.719,1.701,41.434,3.581,2.861,10.254,1.441,21.914,15.95,3.401,3.971,3.769,40.0,16.0,15.0,71.0,3.0,6.0,2.0,6.0,0.0,17.0,24.0,37.0,53.0,1.0,2.0,27.0,10.0,5.0,16.0,42.0,9.0,5.0,1.223,1.163,1.194,1.0,1.0,1.0,78.509,56.0,61.333,9.0,0.632,1.028,1.028,3.185,3.496,3.399,0,0,-25.0,3.0,-31.0,2.0,2.6790000000000016,21.666666666666668,4.573333333333333,3.0152,28.4,3.9826,3.1688,26.5,3.1467,3.6452962962962965,29.333333333333332,2.9326296296296297,-0.4609000000000006,0.14389999999999933,-6.700000000000002,2.399999999999998
NJD,2024,NJD,2024020876,NJD,MTL,AWAY,20250208,Team Level,all,0.3154,0.4286,0.4111,3600.0,27.399,1.731,1.621,6.449,0.875,14.6,11.723,1.712,1.91,1.888,22.0,15.0,14.0,51.0,4.0,1.0,1.0,5.0,0.0,14.0,13.0,18.0,33.0,3.0,4.0,23.0,20.0,6.0,18.0,32.0,5.0,0.0,1.005,0.726,0.0,3.0,1.0,0.0,55.839,37.0,40.15,9.0,0.338,0.173,0.173,1.897,2.083,2.074,38.722,3.757,2.597,10.251,1.406,20.344,14.645,3.612,3.478,3.343,34.0,19.0,15.0,68.0,0.0,3.0,0.0,12.0,1.0,16.0,21.0,34.0,53.0,2.0,4.0,36.0,26.0,4.0,12.0,40.0,9.0,4.0,1.232,1.227,1.298,0.0,0.0,0.0,61.75,53.0,48.522,2.0,0.562,0.99,0.99,3.329,3.069,3.016,0,1,-12.0,1.0,-17.0,-13.0,2.227666666666668,20.333333333333332,3.8560000000000003,2.5388,24.0,3.982,3.0178000000000003,26.1,3.3375999999999997,3.610490909090909,29.2,2.9476181818181817,-0.3884000000000004,0.0319999999999997,-3.3000000000000025,3.1999999999999966
NJD,2024,NJD,2024020897,NJD,DAL,HOME,20250222,Team Level,all,0.4707,0.6136,0.6064,3600.0,41.325,3.724,2.777,10.23,1.394,23.131,15.745,3.613,3.501,3.396,33.0,24.0,24.0,81.0,2.0,6.0,0.0,8.0,0.0,18.0,23.0,31.0,55.0,2.0,6.0,33.0,30.0,3.0,11.0,40.0,14.0,3.0,1.297,1.647,0.779,1.0,1.0,0.0,74.169,57.0,52.742,3.0,0.609,0.828,0.828,3.504,3.293,3.215,26.945,4.188,1.807,6.775,0.947,13.712,9.57,3.969,4.489,4.248,26.0,11.0,14.0,51.0,4.0,6.0,1.0,7.0,0.0,10.0,10.0,22.0,33.0,4.0,8.0,29.0,13.0,2.0,16.0,23.0,9.0,5.0,0.61,1.087,2.491,0.0,2.0,2.0,56.97,37.0,40.974,9.0,0.399,1.73,1.73,2.856,3.011,2.932,0,0,7.0,-2.0,30.0,4.0,2.348666666666668,23.333333333333332,3.842,2.6984000000000004,24.0,4.333,2.9405000000000006,27.0,3.5224,3.612517857142857,29.267857142857142,2.9697678571428567,-0.035200000000000335,-0.391500000000001,1.1999999999999964,0.3999999999999955
NJD,2024,NJD,2024020911,NJD,NSH,AWAY,20250223,Team Level,all,0.4527,0.3824,0.4646,3600.0,34.196,3.468,2.198,7.387,1.083,17.94,13.925,3.409,3.773,3.708,36.0,10.0,6.0,52.0,5.0,2.0,0.0,10.0,0.0,12.0,17.0,31.0,41.0,4.0,8.0,28.0,39.0,6.0,18.0,33.0,10.0,3.0,0.968,1.379,1.121,2.0,2.0,1.0,58.181,46.0,50.537,10.0,0.477,0.355,0.355,3.59,3.889,3.84,38.49,4.193,2.843,9.461,1.259,22.12,13.123,4.02,3.967,3.798,29.0,24.0,31.0,84.0,0.0,5.0,0.0,9.0,0.0,23.0,16.0,29.0,53.0,1.0,2.0,41.0,21.0,3.0,11.0,36.0,13.0,4.0,1.233,1.719,1.241,0.0,0.0,0.0,77.461,53.0,49.296,8.0,0.628,1.418,1.418,3.403,3.184,3.074,0,1,7.0,3.0,-32.0,-13.0,2.9743333333333344,30.333333333333332,4.046,2.775,26.0,3.9898,3.0427000000000004,29.3,3.5345999999999997,3.609982456140351,29.385964912280702,2.991228070175439,0.23469999999999977,0.05329999999999952,4.199999999999999,-2.4000000000000057
NJD,2024,NJD,2024020931,NJD,COL,AWAY,20250226,Team Level,all,0.316,0.408,0.3608,3600.0,24.722,1.718,1.723,6.472,0.841,14.122,10.124,1.716,1.727,1.725,23.0,12.0,16.0,51.0,1.0,0.0,0.0,6.0,0.0,13.0,15.0,22.0,34.0,4.0,8.0,34.0,22.0,3.0,19.0,28.0,6.0,1.0,0.56,0.915,0.243,1.0,0.0,0.0,49.629,35.0,33.955,10.0,0.392,0.0,0.0,2.11,2.12,2.117,43.975,3.718,2.911,11.254,1.522,24.609,17.985,3.564,3.682,3.532,37.0,25.0,12.0,74.0,5.0,6.0,3.0,5.0,0.0,19.0,27.0,32.0,57.0,2.0,4.0,36.0,16.0,5.0,22.0,49.0,10.0,3.0,1.711,1.235,0.772,2.0,3.0,0.0,75.628,62.0,63.326,7.0,0.64,1.114,1.114,3.244,3.23,3.185,0,0,-14.0,2.0,-23.0,-2.0,2.970000000000001,30.666666666666668,4.033,2.4463999999999997,25.8,3.8873999999999995,2.9850000000000003,29.0,3.7662,3.5773620689655172,29.275862068965516,3.003758620689655,0.19909999999999967,0.07099999999999981,2.999999999999999,-1.1000000000000023
NJD,2024,NJD,2024020958,NJD,UTA,AWAY,20250301,Team Level,all,0.4804,0.4959,0.4651,3600.0,29.151,2.346,1.716,7.612,1.083,14.949,12.293,2.304,2.544,2.498,29.0,11.0,21.0,61.0,3.0,4.0,1.0,2.0,0.0,12.0,19.0,26.0,37.0,3.0,9.0,30.0,18.0,3.0,10.0,30.0,7.0,3.0,0.878,0.777,0.691,2.0,0.0,1.0,65.687,40.0,42.967,4.0,0.362,0.511,0.511,2.198,2.375,2.367,32.926,2.537,2.148,8.632,1.194,18.328,13.161,2.416,2.358,2.245,25.0,21.0,16.0,62.0,1.0,5.0,0.0,3.0,0.0,19.0,18.0,24.0,45.0,3.0,9.0,25.0,18.0,1.0,16.0,33.0,13.0,0.0,0.879,1.658,0.0,1.0,0.0,0.0,57.79,46.0,42.81,4.0,0.46,0.537,0.537,2.459,2.294,2.227,0,1,4.0,0.0,-1.0,5.0,2.5106666666666677,29.333333333333332,3.482666666666667,2.5974,28.6,3.6786000000000003,2.8063000000000002,28.5,3.8305999999999996,3.556491525423729,29.271186440677965,2.9958474576271183,-0.07760000000000003,-0.29100000000000037,0.3999999999999981,-0.700000000000003
NJD,2024,NJD,2024020966,NJD,VGK,AWAY,20250302,Team Level,all,0.4531,0.4815,0.4884,3600.0,31.363,2.62,1.934,7.939,1.026,15.975,12.505,2.527,2.708,2.612,25.0,17.0,10.0,52.0,0.0,2.0,0.0,7.0,0.0,16.0,17.0,25.0,42.0,2.0,4.0,26.0,23.0,2.0,18.0,32.0,7.0,3.0,0.998,0.737,0.886,0.0,0.0,0.0,52.981,42.0,42.671,9.0,0.41,0.668,0.668,2.363,2.448,2.406,31.305,3.162,2.282,7.033,0.972,18.424,12.126,3.137,3.059,3.034,24.0,20.0,12.0,56.0,2.0,1.0,0.0,8.0,0.0,8.0,25.0,22.0,42.0,1.0,2.0,25.0,20.0,5.0,12.0,32.0,8.0,4.0,1.114,1.054,0.995,1.0,0.0,1.0,55.122,44.0,43.333,3.0,0.486,0.276,0.276,3.372,3.267,3.248,0,0,1.0,1.0,-4.0,1.0,2.228000000000001,25.666666666666668,3.1390000000000007,2.7752000000000003,29.2,3.5595999999999997,2.657,26.6,3.7708,3.5408833333333334,29.2,2.9986166666666665,-0.33300000000000074,-0.37080000000000024,-2.3000000000000056,-0.8000000000000045
NJD,2024,NJD,2024020979,NJD,DAL,AWAY,20250304,Team Level,all,0.5889,0.5567,0.6053,3600.0,33.263,3.624,1.852,8.197,1.13,17.322,13.876,3.589,3.632,3.598,28.0,18.0,8.0,54.0,3.0,1.0,0.0,5.0,0.0,18.0,19.0,25.0,43.0,5.0,10.0,27.0,37.0,3.0,19.0,35.0,9.0,2.0,1.271,1.184,1.169,0.0,1.0,2.0,52.496,46.0,44.635,9.0,0.402,0.112,0.112,3.914,3.923,3.883,22.762,2.53,1.602,5.061,0.707,11.982,8.118,2.458,2.527,2.455,21.0,9.0,13.0,43.0,4.0,0.0,0.0,2.0,0.0,11.0,13.0,17.0,26.0,2.0,4.0,35.0,12.0,4.0,23.0,19.0,8.0,3.0,0.592,1.145,0.793,2.0,1.0,1.0,43.756,30.0,30.618,11.0,0.372,0.0,0.0,2.902,2.897,2.813,0,0,7.0,3.0,11.0,-8.0,2.8633333333333346,27.333333333333332,2.7430000000000003,2.7552,28.2,3.228,2.7268,26.1,3.7805,3.5422459016393444,29.18032786885246,2.9909344262295083,0.12139999999999967,-0.3882000000000002,-1.4000000000000041,-2.900000000000003
NJD,2024,NJD,2024020997,NJD,WPG,HOME,20250307,Team Level,all,0.4251,0.5357,0.4699,3600.0,29.49,2.577,1.835,7.425,0.97,14.492,11.702,2.485,2.396,2.309,23.0,16.0,21.0,60.0,1.0,3.0,0.0,2.0,0.0,17.0,16.0,22.0,38.0,2.0,4.0,28.0,32.0,1.0,14.0,28.0,8.0,3.0,0.857,1.002,0.717,1.0,0.0,0.0,54.957,39.0,35.87,5.0,0.396,0.515,0.515,2.458,2.295,2.233,32.711,3.485,2.17,7.616,1.007,16.806,12.916,3.431,3.754,3.698,35.0,9.0,8.0,52.0,6.0,3.0,2.0,7.0,0.0,13.0,15.0,29.0,38.0,2.0,4.0,23.0,23.0,3.0,9.0,31.0,11.0,2.0,0.977,1.399,1.109,2.0,2.0,2.0,57.712,44.0,48.112,8.0,0.46,1.189,1.189,2.756,3.037,3.02,0,0,-12.0,0.0,8.0,5.0,2.9403333333333346,25.333333333333332,3.0589999999999997,2.5770000000000004,25.6,3.0864,2.6759999999999997,25.8,3.5381,3.5266774193548387,29.080645161290324,2.9989032258064516,0.29959999999999987,-0.04730000000000042,-0.10000000000000214,-0.8000000000000035
NJD,2024,NJD,2024021013,NJD,PHI,AWAY,20250309,Team Level,all,0.6448,0.4667,0.4595,3600.0,25.613,2.445,1.619,5.873,0.822,13.207,10.034,2.333,2.656,2.531,23.0,11.0,15.0,49.0,3.0,2.0,0.0,4.0,0.0,6.0,19.0,20.0,31.0,1.0,2.0,25.0,21.0,6.0,25.0,24.0,7.0,3.0,0.815,0.809,0.821,1.0,1.0,1.0,54.466,34.0,37.616,11.0,0.337,0.391,0.391,2.39,2.589,2.561,27.838,1.347,1.636,6.983,0.934,16.616,12.485,1.338,1.253,1.245,24.0,16.0,16.0,56.0,1.0,0.0,0.0,5.0,0.0,18.0,16.0,23.0,39.0,1.0,2.0,19.0,28.0,4.0,13.0,34.0,6.0,0.0,0.733,0.614,0.0,0.0,1.0,0.0,51.135,40.0,36.793,9.0,0.334,0.0,0.0,1.681,1.563,1.553,0,1,-1.0,0.0,-7.0,6.0,2.8820000000000014,24.666666666666668,2.454,2.7224,25.6,2.6122,2.5844,25.7,3.2497999999999996,3.5095079365079362,28.984126984126984,2.97268253968254,0.015499999999999544,-0.20570000000000027,-1.4000000000000035,0.8999999999999986
NJD,2024,NJD,2024021026,NJD,CBJ,HOME,20250311,Team Level,all,0.6919,0.5189,0.5195,3600.0,30.541,3.036,2.304,7.185,1.031,15.883,10.562,2.664,3.041,2.671,28.0,12.0,15.0,55.0,5.0,2.0,0.0,5.0,0.0,11.0,17.0,23.0,35.0,3.0,6.0,23.0,16.0,2.0,11.0,28.0,8.0,4.0,0.872,1.023,1.141,3.0,2.0,0.0,57.976,40.0,41.033,8.0,0.496,0.483,0.483,3.05,3.051,2.814,26.27,1.352,1.614,6.676,0.908,15.177,11.274,1.341,1.346,1.336,20.0,17.0,14.0,51.0,3.0,0.0,0.0,6.0,0.0,12.0,16.0,17.0,34.0,5.0,10.0,27.0,27.0,2.0,10.0,31.0,6.0,0.0,0.691,0.66,0.0,1.0,2.0,0.0,48.719,37.0,35.887,5.0,0.349,0.0,0.0,1.701,1.693,1.681,0,1,8.0,-2.0,4.0,-4.0,2.6860000000000013,24.666666666666668,2.0613333333333337,2.8604,25.4,2.3752000000000004,2.7289000000000003,27.0,3.0269,3.502109375,28.96875,2.947359375,-0.03470000000000053,-0.48030000000000017,0.09999999999999833,-0.500000000000002
NJD,2024,NJD,2024021042,NJD,EDM,HOME,20250313,Team Level,all,0.4349,0.4831,0.4432,3600.0,28.31,2.611,1.988,7.397,1.002,15.317,10.685,2.492,2.564,2.446,22.0,17.0,18.0,57.0,3.0,5.0,0.0,6.0,0.0,11.0,14.0,19.0,36.0,1.0,2.0,27.0,13.0,3.0,14.0,26.0,9.0,4.0,0.64,0.978,0.993,2.0,1.0,0.0,56.174,39.0,38.623,6.0,0.429,0.814,0.814,2.226,2.18,2.154,35.755,3.392,2.562,8.861,1.289,18.109,14.787,3.283,3.514,3.401,33.0,16.0,12.0,61.0,2.0,6.0,0.0,9.0,0.0,13.0,19.0,31.0,47.0,2.0,4.0,28.0,20.0,4.0,16.0,37.0,9.0,3.0,1.05,1.268,1.074,2.0,0.0,0.0,62.15,49.0,49.564,6.0,0.557,1.451,1.451,2.498,2.593,2.571,0,1,-11.0,-1.0,-4.0,-1.0,2.6973333333333342,24.333333333333332,2.0303333333333335,2.8586,24.8,2.4212,2.8169,27.0,2.9903999999999997,3.4884,28.861538461538462,2.9542,-0.15670000000000037,-0.040900000000000006,-0.7000000000000031,0.8999999999999986
NJD,2024,NJD,2024021056,NJD,PIT,AWAY,20250315,Team Level,all,0.4402,0.5536,0.5294,3600.0,31.77,3.608,2.189,7.207,1.102,18.877,12.018,3.548,3.645,3.583,27.0,18.0,17.0,62.0,3.0,2.0,0.0,6.0,1.0,18.0,15.0,24.0,42.0,2.0,6.0,27.0,23.0,2.0,20.0,35.0,6.0,4.0,1.001,0.817,1.79,1.0,0.0,2.0,61.753,45.0,44.969,10.0,0.547,0.165,0.165,3.989,4.026,3.96,29.89,4.589,2.235,6.95,0.898,14.869,10.46,4.257,4.552,4.222,24.0,16.0,10.0,50.0,7.0,5.0,1.0,4.0,0.0,8.0,16.0,17.0,33.0,4.0,12.0,33.0,22.0,4.0,23.0,24.0,7.0,9.0,0.714,0.908,2.967,2.0,2.0,3.0,50.981,40.0,40.375,9.0,0.491,1.447,1.447,3.634,3.612,3.569,0,0,3.0,-2.0,12.0,-6.0,3.0850000000000013,25.666666666666668,3.1110000000000007,2.8554000000000004,24.6,2.833,2.8053,26.4,3.0305,3.4902121212121213,28.833333333333332,2.978969696969697,0.22279999999999953,0.42529999999999996,0.6999999999999971,-1.3000000000000058
