team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,xgoal_diff,shotAttempt_diff,faceOff_diff
NYR,2022,NYR,2022020417,NYR,VGK,AWAY,20221207,Team Level,all,0.5116,0.5,0.5867,3600.0,30.954,2.629,2.235,6.834,0.971,18.58,12.752,2.615,2.759,2.745,37.0,7.0,13.0,57.0,5.0,1.0,0.0,6.0,2.0,17.0,13.0,32.0,39.0,5.0,13.0,28.0,32.0,6.0,9.0,36.0,5.0,3.0,0.687,0.539,1.402,1.0,2.0,2.0,60.476,44.0,46.735,4.0,0.49,0.017,0.017,3.101,3.256,3.234,22.603,2.51,1.687,5.008,0.752,12.835,8.208,2.132,2.424,2.047,26.0,5.0,26.0,57.0,1.0,1.0,1.0,3.0,1.0,12.0,13.0,25.0,30.0,8.0,27.0,33.0,22.0,9.0,7.0,18.0,12.0,1.0,0.577,1.389,0.544,0.0,0.0,1.0,53.13,31.0,29.459,2.0,0.4,0.544,0.544,2.366,2.263,2.072,0,1,11.0,-3.0,0.11900000000000022,0.0,-5.0
NYR,2022,NYR,2022020450,NYR,NJD,HOME,20221212,Team Level,all,0.4072,0.4369,0.4375,3735.0,25.37,1.724,1.593,5.973,0.813,13.998,10.899,1.651,1.682,1.611,23.0,12.0,10.0,45.0,4.0,3.0,0.0,0.0,0.0,17.0,11.0,19.0,31.0,4.0,6.0,22.0,32.0,10.0,18.0,28.0,6.0,1.0,0.742,0.656,0.326,2.0,2.0,0.0,42.8,35.0,33.446,4.0,0.339,0.443,0.443,1.62,1.575,1.535,33.053,2.51,2.195,7.377,1.006,17.073,13.905,2.469,2.707,2.663,29.0,16.0,13.0,58.0,3.0,0.0,0.0,0.0,1.0,26.0,15.0,26.0,42.0,3.0,6.0,31.0,19.0,3.0,9.0,34.0,11.0,0.0,1.229,1.281,0.0,2.0,1.0,0.0,62.688,45.0,48.629,4.0,0.481,0.0,0.065,2.926,3.15,3.103,0,1,-6.0,1.0,-0.7859999999999998,-13.0,-9.0
NYR,2022,NYR,2022020476,NYR,TOR,HOME,20221215,Team Level,all,0.547,0.4316,0.4286,3600.0,22.474,2.728,1.367,5.088,0.701,10.601,9.515,2.725,2.709,2.706,20.0,10.0,11.0,41.0,3.0,0.0,0.0,0.0,0.0,12.0,15.0,17.0,27.0,3.0,6.0,25.0,19.0,14.0,9.0,21.0,6.0,3.0,0.491,0.712,1.525,1.0,1.0,1.0,40.746,30.0,29.991,5.0,0.295,0.0,0.0,3.023,2.999,2.996,28.804,2.259,1.927,7.233,0.95,15.883,11.748,2.187,2.325,2.25,23.0,17.0,14.0,54.0,1.0,1.0,1.0,2.0,1.0,21.0,14.0,22.0,39.0,1.0,2.0,24.0,8.0,11.0,29.0,30.0,9.0,1.0,0.782,1.197,0.28,0.0,0.0,1.0,54.204,40.0,39.866,8.0,0.399,0.28,0.28,2.378,2.439,2.368,0,1,-3.0,2.0,0.4690000000000003,-13.0,1.0
NYR,2022,NYR,2022020489,NYR,PHI,AWAY,20221217,Team Level,all,0.6651,0.5041,0.5435,3600.0,36.479,5.074,2.698,8.129,1.112,19.002,13.985,5.008,5.312,5.241,35.0,15.0,11.0,61.0,6.0,3.0,0.0,7.0,1.0,11.0,22.0,29.0,44.0,4.0,8.0,28.0,20.0,9.0,5.0,33.0,11.0,6.0,0.923,1.408,2.743,1.0,2.0,3.0,64.685,50.0,52.757,1.0,0.566,0.652,0.652,4.989,5.197,5.123,29.349,2.555,2.193,6.468,0.945,17.739,12.1,2.525,2.475,2.447,32.0,10.0,18.0,60.0,3.0,1.0,0.0,8.0,1.0,14.0,15.0,29.0,39.0,1.0,2.0,26.0,22.0,6.0,15.0,34.0,6.0,2.0,1.256,0.776,0.523,1.0,1.0,1.0,57.481,42.0,40.236,10.0,0.476,0.288,0.288,2.743,2.658,2.642,0,1,3.0,3.0,2.5189999999999997,1.0,2.0
NYR,2022,NYR,2022020499,NYR,CHI,AWAY,20221218,Team Level,all,0.5863,0.4327,0.4634,3600.0,27.764,3.142,1.782,6.096,0.878,15.062,11.04,3.076,3.477,3.409,26.0,12.0,7.0,45.0,7.0,0.0,0.0,7.0,0.0,9.0,15.0,19.0,31.0,1.0,2.0,18.0,15.0,7.0,5.0,26.0,9.0,3.0,0.77,1.287,1.085,2.0,2.0,3.0,52.489,38.0,42.92,3.0,0.379,0.0,0.0,3.52,3.904,3.829,31.457,2.217,2.173,7.358,0.96,18.655,12.636,2.184,2.032,2.001,30.0,14.0,15.0,59.0,1.0,0.0,0.0,4.0,1.0,13.0,25.0,29.0,43.0,1.0,2.0,27.0,24.0,8.0,12.0,35.0,8.0,1.0,0.891,1.066,0.26,1.0,0.0,0.0,52.814,44.0,40.131,6.0,0.45,0.0,0.0,2.667,2.446,2.409,0,1,-4.0,0.0,0.9249999999999998,-14.0,-9.0
NYR,2022,NYR,2022020511,NYR,PIT,AWAY,20221220,Team Level,all,0.4715,0.5943,0.5753,3600.0,29.783,2.054,2.116,6.79,0.936,18.322,11.782,1.992,2.129,2.066,28.0,14.0,21.0,63.0,2.0,1.0,0.0,8.0,0.0,14.0,17.0,26.0,40.0,3.0,6.0,25.0,26.0,8.0,6.0,34.0,7.0,1.0,0.923,0.905,0.227,1.0,1.0,0.0,65.203,42.0,43.551,3.0,0.497,0.169,0.169,2.382,2.457,2.373,23.632,2.302,1.864,5.556,0.795,12.528,7.955,2.246,2.239,2.184,24.0,7.0,12.0,43.0,3.0,2.0,0.0,5.0,0.0,10.0,11.0,21.0,28.0,3.0,6.0,32.0,32.0,6.0,17.0,17.0,13.0,1.0,0.411,1.675,0.215,1.0,2.0,0.0,41.686,31.0,30.249,8.0,0.397,0.393,0.393,2.305,2.24,2.203,0,0,4.0,0.0,-0.24800000000000022,20.0,-7.0
NYR,2022,NYR,2022020527,NYR,NYI,HOME,20221222,Team Level,all,0.6901,0.6226,0.6582,3600.0,36.189,3.324,2.531,8.247,1.198,21.712,14.987,3.298,3.246,3.219,34.0,18.0,14.0,66.0,5.0,1.0,0.0,2.0,0.0,25.0,19.0,29.0,47.0,1.0,2.0,29.0,17.0,9.0,10.0,43.0,6.0,3.0,1.519,0.863,0.943,1.0,3.0,1.0,64.107,52.0,50.61,3.0,0.573,0.238,0.238,3.659,3.585,3.555,18.889,1.493,1.373,4.569,0.677,10.907,7.982,1.474,1.576,1.557,18.0,9.0,13.0,40.0,3.0,1.0,0.0,2.0,0.0,11.0,10.0,15.0,24.0,6.0,12.0,23.0,26.0,5.0,6.0,22.0,3.0,2.0,0.671,0.38,0.443,2.0,1.0,0.0,41.613,27.0,28.27,2.0,0.315,0.209,0.209,1.598,1.677,1.665,0,1,16.0,-5.0,1.8309999999999997,26.0,6.0
NYR,2022,NYR,2022020549,NYR,WSH,HOME,20221227,Team Level,all,0.4841,0.6339,0.6044,3600.0,37.447,3.315,2.821,8.418,1.294,24.127,15.025,3.182,3.198,3.067,32.0,23.0,16.0,71.0,0.0,1.0,0.0,1.0,1.0,30.0,22.0,32.0,55.0,2.0,4.0,24.0,18.0,11.0,14.0,42.0,11.0,2.0,1.544,1.251,0.52,0.0,0.0,0.0,66.95,55.0,52.349,2.0,0.631,0.307,0.307,3.639,3.498,3.368,27.125,3.533,1.686,6.392,0.869,13.566,9.954,3.252,3.713,3.427,30.0,6.0,5.0,41.0,4.0,3.0,2.0,0.0,0.0,17.0,12.0,26.0,32.0,5.0,10.0,30.0,19.0,7.0,7.0,28.0,5.0,3.0,0.91,0.506,2.116,0.0,1.0,3.0,44.892,36.0,39.147,2.0,0.367,1.304,1.304,2.596,2.761,2.516,0,0,2.0,-3.0,-0.21799999999999997,30.0,-6.0
NYR,2022,NYR,2022020591,NYR,FLA,AWAY,20230101,Team Level,all,0.3613,0.4455,0.4268,3600.0,26.157,2.066,1.712,5.761,0.823,13.864,10.775,2.025,2.178,2.136,28.0,7.0,14.0,49.0,5.0,1.0,0.0,6.0,0.0,12.0,11.0,23.0,30.0,4.0,8.0,24.0,16.0,6.0,5.0,28.0,4.0,3.0,0.554,0.496,1.016,3.0,0.0,2.0,51.763,35.0,37.008,2.0,0.406,0.24,0.24,2.232,2.352,2.327,33.585,3.652,2.362,7.801,1.17,19.384,12.63,3.406,3.479,3.244,35.0,12.0,14.0,61.0,3.0,7.0,1.0,10.0,1.0,9.0,17.0,32.0,44.0,4.0,8.0,32.0,23.0,6.0,7.0,33.0,10.0,4.0,1.069,1.207,1.376,2.0,1.0,0.0,57.46,47.0,44.142,4.0,0.517,1.673,1.673,2.496,2.353,2.293,0,1,-7.0,0.0,-1.5860000000000003,-12.0,-8.0
NYR,2022,NYR,2022020600,NYR,CAR,HOME,20230103,Team Level,all,0.4637,0.5361,0.5556,3600.0,29.226,2.699,1.802,6.792,0.944,15.029,12.733,2.645,2.595,2.544,31.0,9.0,12.0,52.0,5.0,1.0,0.0,0.0,0.0,22.0,12.0,26.0,35.0,4.0,8.0,28.0,17.0,6.0,18.0,28.0,10.0,2.0,0.833,1.271,0.596,4.0,0.0,1.0,50.155,40.0,38.708,10.0,0.403,0.341,0.341,2.761,2.669,2.649,23.73,3.121,1.567,4.74,0.735,12.29,9.547,2.842,3.192,2.912,23.0,9.0,13.0,45.0,3.0,1.0,0.0,1.0,0.0,12.0,15.0,20.0,29.0,6.0,12.0,25.0,14.0,3.0,11.0,22.0,6.0,4.0,0.526,0.695,1.9,1.0,2.0,0.0,47.025,32.0,33.195,3.0,0.387,0.129,0.129,3.379,3.457,3.177,0,1,8.0,-2.0,-0.42200000000000015,7.0,3.0
NYR,2022,NYR,2022020613,NYR,MTL,AWAY,20230105,Team Level,all,0.5001,0.5586,0.5844,3600.0,32.526,2.111,2.073,7.835,1.043,18.151,13.786,2.106,2.25,2.244,31.0,14.0,17.0,62.0,4.0,0.0,0.0,6.0,2.0,11.0,22.0,27.0,41.0,1.0,2.0,26.0,17.0,5.0,9.0,38.0,5.0,2.0,0.866,0.624,0.622,2.0,0.0,2.0,68.49,45.0,48.895,9.0,0.467,0.0,0.0,2.578,2.747,2.738,23.574,2.11,1.67,5.314,0.708,12.702,9.496,2.102,1.977,1.97,18.0,14.0,17.0,49.0,1.0,0.0,0.0,6.0,1.0,11.0,13.0,17.0,31.0,2.0,4.0,25.0,21.0,8.0,11.0,25.0,4.0,3.0,0.846,0.598,0.666,0.0,1.0,0.0,45.104,32.0,29.633,10.0,0.361,0.0,0.0,2.47,2.313,2.303,0,1,13.0,-1.0,0.001000000000000334,13.0,1.0
NYR,2022,NYR,2022020628,NYR,NJD,AWAY,20230107,Team Level,all,0.3784,0.4225,0.4747,3767.0,33.999,3.073,2.218,7.983,1.156,18.246,14.324,2.975,3.331,3.225,34.0,13.0,13.0,60.0,3.0,5.0,1.0,5.0,0.0,19.0,15.0,31.0,44.0,4.0,8.0,37.0,19.0,1.0,4.0,34.0,11.0,2.0,1.16,1.323,0.59,0.0,2.0,1.0,65.418,47.0,51.018,2.0,0.479,0.726,0.726,2.826,3.058,3.015,38.634,5.048,2.624,9.071,1.389,18.876,14.992,4.274,4.768,4.033,43.0,9.0,30.0,82.0,4.0,5.0,0.0,3.0,0.0,30.0,10.0,39.0,48.0,2.0,4.0,31.0,21.0,3.0,4.0,27.0,19.0,6.0,0.902,2.553,1.593,1.0,2.0,1.0,76.345,52.0,48.69,2.0,0.602,1.192,1.192,4.458,4.227,3.778,0,0,-9.0,2.0,-1.975,-22.0,6.0
NYR,2022,NYR,2022020663,NYR,DAL,HOME,20230112,Team Level,all,0.4544,0.5893,0.6027,3676.0,30.866,1.905,2.063,7.658,1.055,18.757,12.563,1.876,1.853,1.824,31.0,13.0,22.0,66.0,2.0,1.0,0.0,1.0,0.0,29.0,11.0,29.0,42.0,1.0,2.0,28.0,14.0,8.0,18.0,36.0,8.0,0.0,1.127,0.778,0.0,0.0,2.0,0.0,63.72,44.0,42.591,6.0,0.455,0.029,0.029,2.331,2.268,2.233,21.724,2.287,1.304,5.659,0.753,11.172,7.825,2.263,2.408,2.382,25.0,4.0,17.0,46.0,1.0,2.0,0.0,0.0,1.0,10.0,15.0,24.0,28.0,4.0,8.0,21.0,16.0,5.0,10.0,23.0,3.0,3.0,0.576,0.43,1.281,0.0,0.0,1.0,48.402,29.0,30.732,3.0,0.278,0.52,0.52,2.045,2.134,2.13,0,1,6.0,-3.0,-0.3819999999999999,20.0,7.0
NYR,2022,NYR,2022020691,NYR,MTL,HOME,20230115,Team Level,all,0.5281,0.6212,0.58,3600.0,41.523,3.633,3.132,10.012,1.486,24.426,15.311,3.502,3.5,3.371,39.0,19.0,24.0,82.0,1.0,8.0,0.0,0.0,1.0,26.0,22.0,38.0,57.0,2.0,4.0,23.0,24.0,9.0,12.0,45.0,10.0,3.0,1.707,1.157,0.77,1.0,0.0,0.0,78.56,58.0,55.966,2.0,0.691,0.735,0.735,3.589,3.459,3.362,31.921,3.246,2.022,7.235,0.963,15.578,12.955,3.191,3.427,3.369,31.0,11.0,8.0,50.0,2.0,1.0,0.0,0.0,0.0,16.0,23.0,29.0,40.0,2.0,4.0,19.0,14.0,9.0,6.0,27.0,12.0,3.0,0.953,1.384,0.909,0.0,1.0,1.0,52.434,42.0,44.199,4.0,0.434,0.126,0.126,3.554,3.755,3.697,0,0,8.0,0.0,0.387,32.0,4.0
NYR,2022,NYR,2022020701,NYR,CBJ,AWAY,20230116,Team Level,all,0.5467,0.6017,0.6024,3600.0,36.257,4.149,2.626,7.522,1.071,20.323,14.31,4.082,4.383,4.312,33.0,17.0,21.0,71.0,3.0,0.0,0.0,8.0,0.0,24.0,15.0,30.0,47.0,4.0,8.0,26.0,13.0,6.0,3.0,37.0,9.0,4.0,1.029,1.21,1.91,1.0,0.0,2.0,77.685,50.0,54.212,1.0,0.587,0.0,0.0,4.736,5.009,4.926,24.447,3.44,1.944,5.163,0.952,13.381,8.119,2.832,3.384,2.776,25.0,8.0,14.0,47.0,1.0,4.0,0.0,6.0,1.0,9.0,12.0,24.0,32.0,5.0,10.0,27.0,21.0,7.0,5.0,19.0,9.0,5.0,0.478,1.053,1.909,1.0,0.0,0.0,43.95,33.0,31.272,1.0,0.471,1.466,1.466,2.445,2.377,2.126,0,1,8.0,-1.0,0.7090000000000001,24.0,-1.0
NYR,2022,NYR,2022020718,NYR,BOS,HOME,20230119,Team Level,all,0.4952,0.5833,0.5357,3600.0,31.497,2.653,2.329,6.865,1.11,18.974,13.069,2.585,2.481,2.417,32.0,13.0,25.0,70.0,1.0,1.0,0.0,2.0,0.0,25.0,16.0,31.0,44.0,4.0,8.0,26.0,22.0,15.0,11.0,34.0,10.0,1.0,1.253,1.163,0.236,1.0,0.0,0.0,64.45,45.0,41.347,7.0,0.503,0.236,0.236,2.92,2.735,2.658,29.122,2.704,2.086,6.687,0.977,15.512,11.034,2.652,2.935,2.879,27.0,12.0,11.0,50.0,3.0,2.0,0.0,3.0,0.0,12.0,19.0,24.0,36.0,3.0,6.0,27.0,21.0,3.0,4.0,29.0,7.0,3.0,0.9,0.847,0.957,1.0,2.0,0.0,55.608,39.0,43.036,1.0,0.487,0.192,0.192,2.999,3.249,3.185,0,0,5.0,1.0,-0.051000000000000156,20.0,-1.0
NYR,2022,NYR,2022020751,NYR,FLA,HOME,20230123,Team Level,all,0.6224,0.4274,0.4458,3600.0,27.108,4.799,1.857,5.781,0.866,13.974,9.722,4.683,4.83,4.713,26.0,11.0,13.0,50.0,6.0,2.0,1.0,0.0,0.0,17.0,12.0,20.0,31.0,1.0,2.0,34.0,22.0,10.0,14.0,24.0,8.0,5.0,0.901,0.987,2.911,2.0,1.0,3.0,52.144,37.0,38.092,5.0,0.397,0.504,0.504,4.693,4.717,4.597,34.114,2.911,2.252,7.448,1.079,18.756,13.555,2.84,2.898,2.828,35.0,11.0,21.0,67.0,2.0,2.0,0.0,1.0,0.0,24.0,17.0,33.0,44.0,1.0,2.0,33.0,16.0,6.0,16.0,33.0,9.0,4.0,0.852,0.964,1.095,0.0,0.0,2.0,65.137,46.0,44.942,5.0,0.532,0.311,0.311,3.132,3.123,3.063,0,1,-9.0,0.0,1.8880000000000003,-17.0,1.0
NYR,2022,NYR,2022020767,NYR,TOR,AWAY,20230125,Team Level,all,0.2901,0.437,0.4516,3619.0,29.489,2.02,2.107,6.78,1.199,17.273,12.622,1.953,2.101,2.033,29.0,13.0,10.0,52.0,2.0,2.0,0.0,6.0,3.0,15.0,14.0,27.0,40.0,3.0,6.0,26.0,35.0,8.0,8.0,31.0,9.0,2.0,0.62,0.953,0.447,2.0,0.0,0.0,53.412,42.0,42.907,5.0,0.458,0.235,0.235,2.243,2.337,2.275,37.247,4.942,3.088,9.062,1.263,19.982,12.664,4.588,4.765,4.419,35.0,16.0,16.0,67.0,3.0,10.0,1.0,5.0,1.0,16.0,16.0,32.0,48.0,1.0,2.0,26.0,14.0,9.0,8.0,27.0,17.0,7.0,0.814,2.125,2.002,1.0,1.0,1.0,64.65,51.0,49.715,5.0,0.696,1.91,1.91,3.728,3.599,3.44,0,0,-6.0,2.0,-2.922,-15.0,0.0
NYR,2022,NYR,2022020784,NYR,VGK,HOME,20230127,Team Level,all,0.5977,0.5333,0.5437,3600.0,39.46,3.12,2.503,9.496,1.297,23.136,16.448,3.03,3.105,3.016,40.0,16.0,8.0,64.0,4.0,1.0,0.0,11.0,2.0,15.0,23.0,36.0,52.0,3.0,9.0,25.0,29.0,11.0,9.0,44.0,10.0,2.0,1.017,1.236,0.867,2.0,1.0,1.0,65.104,56.0,57.051,5.0,0.542,0.029,0.029,3.633,3.615,3.511,33.622,2.1,2.504,7.795,1.078,19.1,14.424,2.057,2.133,2.089,34.0,13.0,9.0,56.0,1.0,3.0,0.0,4.0,0.0,21.0,18.0,33.0,46.0,3.0,9.0,31.0,31.0,6.0,3.0,39.0,6.0,2.0,0.932,0.676,0.492,1.0,0.0,0.0,55.471,47.0,46.581,2.0,0.542,0.314,0.314,2.328,2.368,2.317,0,1,6.0,0.0,1.02,8.0,-6.0
NYR,2022,NYR,2022020809,NYR,CGY,HOME,20230206,Team Level,all,0.6672,0.4919,0.5106,3697.0,35.22,3.864,2.406,8.482,1.221,18.397,13.63,3.741,3.815,3.693,33.0,15.0,13.0,61.0,5.0,3.0,1.0,3.0,0.0,22.0,15.0,28.0,43.0,5.0,19.0,26.0,25.0,13.0,16.0,28.0,19.0,1.0,0.995,2.479,0.389,0.0,4.0,1.0,60.36,48.0,48.003,6.0,0.548,0.644,0.644,3.768,3.711,3.623,33.55,1.927,1.94,7.98,1.044,18.123,14.986,1.925,1.962,1.959,32.0,14.0,17.0,63.0,4.0,2.0,0.0,2.0,0.0,14.0,24.0,28.0,42.0,6.0,21.0,34.0,25.0,4.0,14.0,41.0,4.0,1.0,0.924,0.488,0.516,1.0,2.0,1.0,63.114,46.0,46.051,4.0,0.427,0.032,0.032,2.322,2.364,2.361,0,1,1.0,-1.0,1.9369999999999998,-2.0,-8.0
NYR,2022,NYR,2022020819,NYR,VAN,HOME,20230208,Team Level,all,0.6295,0.5222,0.5077,3600.0,24.651,2.52,1.723,5.59,0.754,13.017,9.397,2.448,2.528,2.455,21.0,12.0,14.0,47.0,4.0,2.0,0.0,0.0,0.0,13.0,14.0,17.0,29.0,1.0,2.0,26.0,25.0,9.0,20.0,23.0,7.0,3.0,0.777,0.896,0.848,1.0,1.0,2.0,48.518,33.0,34.112,7.0,0.373,0.529,0.529,2.364,2.373,2.319,23.289,1.483,1.57,5.582,0.765,12.856,9.745,1.451,1.485,1.453,25.0,7.0,11.0,43.0,3.0,1.0,0.0,1.0,1.0,18.0,8.0,22.0,29.0,3.0,6.0,26.0,21.0,11.0,11.0,26.0,6.0,0.0,0.647,0.836,0.0,2.0,1.0,0.0,41.738,32.0,30.986,4.0,0.329,0.106,0.106,1.706,1.709,1.668,0,1,-4.0,-2.0,1.037,4.0,0.0
NYR,2022,NYR,2022020828,NYR,SEA,HOME,20230210,Team Level,all,0.5195,0.4262,0.4667,3600.0,29.608,4.057,2.303,6.231,1.089,17.031,11.289,3.732,4.091,3.763,28.0,14.0,10.0,52.0,6.0,3.0,2.0,4.0,0.0,15.0,14.0,22.0,36.0,5.0,10.0,34.0,30.0,14.0,9.0,26.0,11.0,5.0,0.829,1.249,1.979,0.0,2.0,4.0,55.084,42.0,43.193,4.0,0.51,0.944,0.944,3.623,3.643,3.513,33.715,3.752,2.418,7.763,1.117,19.52,13.43,3.475,3.731,3.455,29.0,19.0,22.0,70.0,3.0,1.0,0.0,3.0,3.0,19.0,19.0,26.0,45.0,3.0,6.0,23.0,23.0,7.0,6.0,33.0,11.0,4.0,0.733,1.428,1.591,1.0,0.0,2.0,66.431,48.0,46.72,2.0,0.557,0.059,0.059,4.25,4.223,3.937,0,1,-1.0,2.0,0.3050000000000006,-18.0,11.0
NYR,2022,NYR,2022020841,NYR,CAR,AWAY,20230211,Team Level,all,0.4712,0.3846,0.3951,3600.0,23.399,3.276,1.666,4.684,0.7,12.844,8.83,3.188,3.414,3.324,19.0,13.0,8.0,40.0,6.0,3.0,2.0,2.0,2.0,7.0,12.0,13.0,26.0,2.0,4.0,27.0,23.0,8.0,19.0,21.0,9.0,2.0,0.636,1.069,1.571,1.0,3.0,2.0,42.724,32.0,34.039,9.0,0.376,0.98,0.98,2.672,2.815,2.799,37.289,3.676,2.836,9.685,1.225,18.267,13.311,3.446,3.531,3.307,29.0,20.0,15.0,64.0,2.0,5.0,1.0,6.0,2.0,17.0,17.0,27.0,47.0,1.0,2.0,35.0,29.0,3.0,19.0,36.0,6.0,7.0,1.027,0.896,1.753,1.0,0.0,1.0,62.241,49.0,47.749,9.0,0.614,1.045,1.045,3.246,3.109,3.039,0,1,-10.0,1.0,-0.40000000000000036,-24.0,-8.0
NYR,2022,NYR,2022020869,NYR,VAN,AWAY,20230215,Team Level,all,0.5589,0.449,0.4861,3600.0,24.901,3.243,1.717,5.429,0.777,13.906,9.928,3.137,3.413,3.3,28.0,7.0,9.0,44.0,6.0,1.0,0.0,11.0,1.0,9.0,7.0,22.0,29.0,2.0,4.0,21.0,24.0,5.0,4.0,24.0,7.0,4.0,0.707,0.849,1.687,4.0,1.0,1.0,48.284,35.0,38.184,4.0,0.371,0.352,0.352,3.262,3.442,3.398,27.636,2.559,2.058,6.831,0.871,14.743,9.938,2.342,2.404,2.194,29.0,8.0,17.0,54.0,4.0,3.0,2.0,5.0,0.0,11.0,14.0,25.0,33.0,1.0,2.0,36.0,31.0,12.0,11.0,28.0,6.0,3.0,0.865,0.825,0.869,1.0,1.0,2.0,49.94,37.0,34.34,7.0,0.445,0.869,0.869,2.134,1.988,1.968,0,1,-1.0,1.0,0.6839999999999997,-10.0,-15.0
NYR,2022,NYR,2022020890,NYR,CGY,AWAY,20230218,Team Level,all,0.482,0.3922,0.3553,3688.0,21.345,2.831,1.636,4.446,0.647,9.406,8.034,2.712,2.81,2.691,20.0,7.0,13.0,40.0,2.0,4.0,0.0,3.0,1.0,6.0,11.0,18.0,25.0,3.0,6.0,23.0,26.0,5.0,20.0,16.0,8.0,3.0,0.576,1.112,1.144,0.0,1.0,1.0,38.353,27.0,26.111,9.0,0.368,0.629,0.629,2.571,2.555,2.499,34.492,3.043,2.404,8.248,1.216,20.075,14.014,2.88,3.058,2.892,32.0,17.0,13.0,62.0,3.0,4.0,0.0,5.0,1.0,16.0,20.0,29.0,46.0,2.0,4.0,22.0,21.0,17.0,10.0,37.0,9.0,3.0,1.301,0.973,0.769,0.0,3.0,0.0,64.702,49.0,50.594,3.0,0.505,0.8,0.8,2.749,2.754,2.704,0,0,-12.0,1.0,-0.2120000000000002,-22.0,1.0
NYR,2022,NYR,2022020907,NYR,WPG,HOME,20230220,Team Level,all,0.6514,0.6757,0.7033,3600.0,46.773,4.461,3.358,10.954,1.507,26.277,17.444,4.277,4.202,4.029,51.0,13.0,11.0,75.0,1.0,3.0,0.0,1.0,0.0,44.0,15.0,50.0,63.0,2.0,7.0,33.0,20.0,9.0,19.0,43.0,18.0,3.0,1.617,2.006,0.838,0.0,1.0,0.0,68.974,64.0,59.131,6.0,0.735,0.485,0.485,4.71,4.45,4.284,20.771,2.387,1.358,4.388,0.62,10.419,7.829,2.369,2.562,2.544,21.0,6.0,9.0,36.0,4.0,1.0,0.0,0.0,0.0,9.0,13.0,17.0,23.0,5.0,13.0,28.0,19.0,6.0,7.0,22.0,2.0,3.0,0.854,0.273,1.26,3.0,0.0,1.0,40.569,27.0,30.033,4.0,0.294,0.03,0.03,2.65,2.851,2.831,0,0,30.0,-3.0,2.0740000000000003,39.0,5.0
